date,location_country,title_category,title_general,title_detail,salary_base,bonus_pct,bonus,years_of_experience,what_degrees_do_you_have,where_are_you_located,what_country_do_you_work_in,role_title_of_current_position,sheet_name,which_country_do_you_work_in,what_city_do_you_work_in,which_us_state_do_you_work_in,which_canadian_province_do_you_work_in,company_or_institution_name,which_of_the_following_best_describes_your_company,biotech_sub_industry,company_detail_approximate_company_size,provide_a_review_and_rate_your_company_institution_and_experience,work_life_balance_on_average_how_many_hours_do_you_work_per_week,title_2025,which_department_best_describes_your_role_if_you_cant_find_one_that_fits_your_specific_role_select_other_and_describe,briefly_describe_your_position_and_responsibilities,do_you_work_in_person_remote_or_hybrid,how_many_days_on_average_per_week_do_you_work_from_home,how_many_total_years_of_experience_in_post_docs_do_you_have_if_none_enter_0,list_other_relevant_and_recognized_certifications,yoe_2025,are_you_a_salaried_or_hourly_employee,if_you_are_an_hourly_employee_how_many_hours_per_week_do_you_work,overtime_pay_how_is_overtime_handled_on_a_per_hour_basis_1_5x_base_2x_base_etc,bonus_pct_2025,commission_if_you_are_compensated_with_commission_how_much_is_your_commission_please_indicate_if_answering_in_percentage_or_absolute_monetary_value,annual_equity_stock_option_please_enter_the_grant_market_value_of_your_long_term_incentive_use_the_annualized_amount_if_distributed_over_several_years_enter_0_if_none_or_not_applicable_do_not_include_equity_when_signing_on_or_one_time_equity_bonuses,most_recent_annual_yearly_raise_percent_companies_typically_do_yearly_raises_across_the_board_for_all_employees_this_is_not_to_be_confused_with_promotions_or_raises_that_were_requested,sign_on_bonus_value_this_is_a_one_time_bonus_you_may_have_received_when_signing_on_this_is_not_a_bonus_that_reoccurs,sign_on_stock_equity_options_briefly_describe_sign_on_stock_equity_options_that_is_available,sign_on_relocation_assistance_total_value_this_is_the_total_value_of_the_relocation_assistance_including_but_not_limited_to_tax_true_ups_company_may_have_paid_movers_expenses_shipping_of_vehicles_temporary_living_etc,retirement_benefits_free_text_briefly_describe_retirement_benefits_for_example_401k_match_percent_pension_etc,healthcare_benefits_free_text_describe_healthcare_benefits_costs_deductibles_outfamily_plan_insurance_provider_total_out_of_pocket_hsa_contributions_etc,highest_degree_2025,how_many_years_have_you_been_working_at_this_current_position,what_currency_will_you_be_answering_these_quesitons_in,survey_feedback,any_other_type_of_annual_bonus_please_describe_do_not_include_one_time_bonuses_spot_bonuses_signing_bonuses_referral_bonuses,how_much_of_your_bonus_did_you_receive_in_the_last_cycle_e_g_maybe_your_target_bonus_was_10_percent_but_you_actually_got_8_percent_this_year_so_here_you_would_write_8_percent,where_is_the_closest_major_city_or_hub,company_details_public_private_start_up_subsidiary_of,optional_briefly_describe_your_position,compensation_annual_base_salary_pay,compensation_overtime_pay,compensation_annual_target_bonus,compensation_annual_equity_stock_option,compensation_most_recent_annual_yearly_raise_percent,compensation_sign_on_bonus_value,compensation_sign_on_stock_equity_options,compensation_retirement_benefits_free_text,compensation_healthcare_benefits_free_text,optional_sign_on_relocation_assistance_total_value,optional_company_review,optional_work_life_balance_on_average_how_many_hours_do_you_work_per_week,survey_feedback_2,highest_achieved_formal_education,compensation_annual_equity,compensation_stock_options,salary_total,experience_highest_degree,location_raw_data,location_granular
2024-05-10,United States Of America,Director,Associate Director, ,210000,0.2,42000,9,PhD or Equivalent,"New England (MA, CT, RI, NH, VT, ME)",NA,Associate director,2024,NA,NA,NA,NA,Sanofi,NA,Big Pharmaceuticals,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,CMC process development,210000,N/A (no overtime/salaried),42000,Not Applicable/None,3,NA,NA,9% match of 6% contribution 401k,NA,NA,NA,NA,NA,NA,NA,NA,252000,PhD ,"new england (ma, ct, ri, nh, vt, me)","New England (MA, CT, RI, NH, VT, ME)"
2024-05-11,United States Of America,Research Associate,Research Associate, ,82000,0.07439024390243902,6100,2,Bachelors or Equivalent,"Pharma Central (NY, NJ, PA)",NA,Research Associate,2024,NA,NA,NA,NA,Regeneron,NA,Big Pharmaceuticals,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,NA,82000,N/A (no overtime/salaried),6100,1750,14.60%,0,0,10% 401k,NA,NA,"The company has grown a lot in terms of headcount in the past 5 years so company culture and experiences for people are widely different.

It all depends on the team that you work with.
Opinions based on science are respected. General culture promotes self-starting initiatives and speaking up for yourself.

As someone who worked in clinical diagnostics I have learned a lot. Have been lucky to be in a team where PhDs and direct managers have been receptive of my ideas. But to reach that stage I had to learn a lot and grow to understand a lot as well.

Keep an open mind and never close yourself off to being humble and open to learning. Having your mind closed off to learning new things and getting comfortable in our current level of knowledge is one-way ticket to being stuck in limbo here.",41 - 45,Nice initiative,NA,NA,NA,88100,Bachelors ,"pharma central (ny, nj, pa)","Pharma Central (NY, NJ, PA)"
2024-05-11,United States Of America,Scientist,Scientist,Staff Applications ,160000,0.25,40000,15,Masters or Equivalent,West Coast (California & Pacific Northwest),NA,Staff Applications Scientist,2024,NA,NA,NA,NA,Prefer not to say,NA,Medical/Health Devices,1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,Provide guidance to customers about company's products,160000,N/A (no overtime/salaried),40000,35000,8,0,90000,401k match 3%,HSA Match,NA,"Stressful work environment but compensation is generous for those who deliver results. Underperformers are identified and fired quickly; in one instance, a new hire was terminated on the same day.",30 - 35,NA,NA,NA,NA,200000,Masters ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-11,United States Of America,Scientist,Principal Scientist, ,190000,0.15789473684210525,30000,15,PhD or Equivalent,"New England (MA, CT, RI, NH, VT, ME)",NA,Principal Scientist,2024,NA,NA,NA,NA,Prefer not to say,NA,Big Pharmaceuticals,1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,NA,190000,N/A (no overtime/salaried),30000,80000,3,0,0,401k match 100%,NA,NA,NA,36 - 40,NA,NA,NA,NA,220000,PhD ,"new england (ma, ct, ri, nh, vt, me)","New England (MA, CT, RI, NH, VT, ME)"
2024-05-11,United States Of America,Research Associate,Senior Research Associate,Sr ,109000,0.09174311926605505,10000,3,Masters or Equivalent,West Coast (California & Pacific Northwest),NA,Sr. Research Associate,2024,NA,NA,NA,NA,Gilead,NA,Big Pharmaceuticals,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,NA,109000,N/A (no overtime/salaried),10000,50,3.80%,NA,NA,100% 401k match up to 30k,NA,NA,NA,NA,NA,NA,NA,NA,119000,Masters ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-11,United States Of America,NA,NA,NA,395000,0,0,20,MD or Equivalent,West Coast (California & Pacific Northwest),NA,Senior Vice President of Clinical Development,2024,NA,NA,NA,NA,Prefer not to say,NA,Big Pharmaceuticals,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,Leading clinical development for a clinical stage biotech company.  I manage a team of 4 people and work in additional areas as a subject matter expert.,395000,N/A (no overtime/salaried),NA,700000,Have not been long enough to have an annual yearly raise,NA,NA,6% 401k match.,full healthcare insurance,NA,Great,46 - 50,NA,NA,NA,NA,395000,MD ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-11,United States Of America,Director,Associate Director,  Publications,185000,0.2,37000,9,"Bachelors or Equivalent, Masters or Equivalent, PhD or Equivalent","Pharma Central (NY, NJ, PA)",NA,Assoc Director Publications,2024,NA,NA,NA,NA,Daiichi Sankyo,NA,Big Pharmaceuticals,5000+,NA,NA,NA,NA,NA,NA,NA,NA,CMPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,NA,185000,N/A (no overtime/salaried),37000,20000,2,NA,NA,401k match up to 5%,NA,NA,NA,46 - 50,NA,NA,NA,NA,222000, PhD ,"pharma central (ny, nj, pa)","Pharma Central (NY, NJ, PA)"
2024-05-11,United States Of America,NA,NA,NA,45760,0,0,2,Bachelors or Equivalent,"Pharma Central (NY, NJ, PA)",NA,Lab technician I,2024,NA,NA,NA,NA,Prefer not to say,NA,Big Pharmaceuticals,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,Flow lab technician- run flow assay and analyze results,45760,1.5,NA,Not Applicable/None,Company/Institution does not have annual yearly raise,0,None,None,"Most expensive place, $500 deductible, $50 per primary care visit and $150 for ER",NA,Overworked and underpaid,46 - 50,NA,NA,NA,NA,45760,Bachelors ,"pharma central (ny, nj, pa)","Pharma Central (NY, NJ, PA)"
2024-05-12,United States Of America,NA,NA,NA,80000,0,0,20,Bachelors or Equivalent,West Coast (California & Pacific Northwest),NA,Quality Control Analyst,2024,NA,NA,NA,NA,Prefer not to say,NA,Medical/Health Devices,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,NA,80000,N/A (no overtime/salaried),NA,Not Applicable/None,Company/Institution does not have annual yearly raise,NA,NA,401k,NA,NA,NA,36 - 40,NA,NA,NA,NA,80000,Bachelors ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-13,United States Of America,NA,NA,NA,120000,0,0,5,Bachelors or Equivalent,"Midwest (From OH to KS, North to ND)",NA,Project Manager,2024,NA,NA,NA,NA,ICON,NA,Contract Research Organization,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,PM of phase 1 clinical trials,120000,N/A (no overtime/salaried),NA,Not Applicable/None,3.50%,0,0,No match,HSA contributions from employer,No,"I'm watching this company cheap out hard and outsource work to cheaper countries to bring down salaries, otherwise they are a disorganized mess",46 - 50,NA,NA,NA,NA,120000,Bachelors ,"midwest (from oh to ks, north to nd)","Midwest (From OH to KS, North to ND)"
2024-05-13,United States Of America,NA,NA,NA,148000,0,0,4,PhD or Equivalent,"New England (MA, CT, RI, NH, VT, ME)",NA,Senior Automation Engineer,2024,NA,NA,NA,NA,Prefer not to say,NA,Industrial Biotech,1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,NA,148000,N/A (no overtime/salaried),NA,2000,3,5000,150000,5%,NA,NA,NA,36 - 40,NA,NA,NA,NA,148000,PhD ,"new england (ma, ct, ri, nh, vt, me)","New England (MA, CT, RI, NH, VT, ME)"
2024-05-13,United States Of America,NA,NA,NA,104000,0,0,8,High School or Equivalent,West Coast (California & Pacific Northwest),NA,Manufacturing Specialist,2024,NA,NA,NA,NA,AGC Biologics,NA,Contract Manufacturing Organization,200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,"Ensure the manufacturing floor has all the documents, kits, and equipment they need to perform their operations. Act as a controller between the manufacturing floor and support groups (QA, MSAT, QC, etc)",104000,N/A (no overtime/salaried),NA,Not Applicable/None,3.50%,10000,None,401k match,NA,N/A,NA,36 - 40,NA,NA,NA,NA,104000,High School ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-14,United States Of America,Research Associate,Research Associate, II,85000,0,0,1,Masters or Equivalent,"New England (MA, CT, RI, NH, VT, ME)",NA,Research Associate II,2024,NA,NA,NA,NA,Prefer not to say,NA,Medical/Health Devices,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Start-up,NA,85000,N/A (no overtime/salaried),NA,Not Applicable/None,Company/Institution does not have annual yearly raise,0,NA,None,HSA contribution,NA,Theranos 2.0. Having issues fundraising. Making budget cuts.,41 - 45,NA,NA,NA,NA,85000,Masters ,"new england (ma, ct, ri, nh, vt, me)","New England (MA, CT, RI, NH, VT, ME)"
2024-05-14,United States Of America,Scientist,Principal Scientist, ,165000,0.16363636363636364,27000,7,PhD or Equivalent,"Midwest (From OH to KS, North to ND)",NA,Principal Scientist,2024,NA,NA,NA,NA,Prefer not to say,NA,Big Pharmaceuticals,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,MSAT,165000,N/A (no overtime/salaried),27000,14000,3.3,5000,None,6% match,NA,100000,NA,30 - 35,NA,NA,NA,NA,192000,PhD ,"midwest (from oh to ks, north to nd)","Midwest (From OH to KS, North to ND)"
2024-05-15,United States Of America,NA,NA,NA,43680,0,0,2,Bachelors or Equivalent,"Carolinas & Southeast (From NC to AR, South FL and LA)",NA,Research Technician,2024,NA,NA,NA,NA,Prefer not to say,NA,Agriculture,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Start-up,NA,43680,N/A (no overtime/salaried),NA,Not Applicable/None,Company/Institution does not have annual yearly raise,NA,NA,none,NA,NA,NA,41 - 45,NA,NA,NA,NA,43680,Bachelors ,"carolinas & southeast (from nc to ar, south fl and la)","Carolinas & Southeast (From NC to AR, South FL and LA)"
2024-05-15,United States Of America,NA,NA,NA,650000,0,0,1,"High School or Equivalent, Bachelors or Equivalent, Masters or Equivalent","South & Mountain West (TX to AZ, North to MT)",NA,Strain Engineer,2024,NA,NA,NA,NA,Prefer not to say,NA,Academia/Research/Institution,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Start-up,NA,650000,N/A (no overtime/salaried),NA,Not Applicable/None,Have not been long enough to have an annual yearly raise,NA,NA,NA,Reimbursed health insurance,NA,NA,41 - 45,NA,NA,NA,NA,650000, Masters ,"south & mountain west (tx to az, north to mt)","South & Mountain West (TX to AZ, North to MT)"
2024-05-15,United States Of America,NA,NA,NA,68250,0,0,2,Bachelors or Equivalent,"New England (MA, CT, RI, NH, VT, ME)",NA,Analytical Chemist,2024,NA,NA,NA,NA,Prefer not to say,NA,Contract Research Organization,50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,"Analytical chemist, perform GMP assays for pharmaceutical products using LC and GC amalysis",68250,N/A (no overtime/salaried),NA,Not Applicable/None,3,NA,NA,"401K 3% automatic, 2% match. 100% vested.",FSA with blue cross blue sheild. Legal spouses and dependants are eligible. Plans are covered at 80%. $1000 deductible for single. Max out of pocket is $8500 for single and $17500 for family.,NA,NA,36 - 40,NA,NA,NA,NA,68250,Bachelors ,"new england (ma, ct, ri, nh, vt, me)","New England (MA, CT, RI, NH, VT, ME)"
2024-05-15,United States Of America,Scientist,Scientist, I,113000,0,0,20,Masters or Equivalent,"Carolinas & Southeast (From NC to AR, South FL and LA)",NA,Scientist I,2024,NA,NA,NA,NA,Prefer not to say,NA,Industrial Biotech,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,"Scientist I, Immunology R&D CAR T cell therapies",113000,N/A (no overtime/salaried),NA,Not Applicable/None,Have not been long enough to have an annual yearly raise,NA,NA,401k,HSA,NA,NA,36 - 40,NA,NA,NA,NA,113000,Masters ,"carolinas & southeast (from nc to ar, south fl and la)","Carolinas & Southeast (From NC to AR, South FL and LA)"
2024-05-15,United Kingdom,NA,NA,NA,33500,0,0,1,Masters or Equivalent,United Kingdom and Ireland,NA,Research Assistant,2024,NA,NA,NA,NA,Prefer not to say,NA,Academia/Research/Institution,200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Academia/College/Universities,NA,33500,N/A (no overtime/salaried),NA,Not Applicable/None,Have not been long enough to have an annual yearly raise,NA,NA,Pension,NA,NA,NA,36 - 40,NA,NA,NA,NA,33500,Masters ,united kingdom and ireland,United Kingdom and Ireland
2024-05-15,United States Of America,Research Associate,Research Associate, III,85000,0,0,7,Bachelors or Equivalent,West Coast (California & Pacific Northwest),NA,Research Associate III,2024,NA,NA,NA,NA,Prefer not to say,NA,Medical/Health Devices,50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,NA,85000,N/A (no overtime/salaried),NA,Not Applicable/None,5%,NA,NA,401K match up to a percentage that i forget lmao,NA,NA,NA,30 - 35,NA,NA,NA,NA,85000,Bachelors ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-15,United States Of America,Research Associate,Research Associate, ,48000,0,0,0,Bachelors or Equivalent,"New England (MA, CT, RI, NH, VT, ME)",NA,Research Associate,2024,NA,NA,NA,NA,Prefer not to say,NA,Academia/Research/Institution,200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Academia/College/Universities,NA,48000,N/A (no overtime/salaried),NA,Not Applicable/None,Have not been long enough to have an annual yearly raise,NA,NA,401k 6% match,NA,NA,NA,36 - 40,NA,NA,NA,NA,48000,Bachelors ,"new england (ma, ct, ri, nh, vt, me)","New England (MA, CT, RI, NH, VT, ME)"
2024-05-15,United States Of America,Research Associate,Research Associate, ,66000,0,0,4,Masters or Equivalent,West Coast (California & Pacific Northwest),NA,Research Associate,2024,NA,NA,NA,NA,Prefer not to say,NA,Industrial Biotech,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,NA,66000,N/A (no overtime/salaried),NA,Not Applicable/None,3%,NA,NA,401K match up to 5%,united healthcare,NA,NA,41 - 45,NA,NA,NA,NA,66000,Masters ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-15,United States Of America,NA,NA,NA,58750,0.03404255319148936,2000,4,Bachelors or Equivalent,"Carolinas & Southeast (From NC to AR, South FL and LA)",NA,Laboratory Manager,2024,NA,NA,NA,NA,Georgia State University,NA,Academia/Research/Institution,1000-5000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,"Lab manager: coordinating lab work, managing team, cleaning lab, keeping stocks, ordering, clerical/grant management, purchasing",58750,N/A (no overtime/salaried),2000,Not Applicable/None,Have not been long enough to have an annual yearly raise,NA,NA,401K - 9% match,NA,NA,It depends heavily on your principal investigator. Mine is incredible. Institution is very slow to get things done.,30 - 35,NA,NA,NA,NA,60750,Bachelors ,"carolinas & southeast (from nc to ar, south fl and la)","Carolinas & Southeast (From NC to AR, South FL and LA)"
2024-05-15,United States Of America,Scientist,Scientist,R D ,48500,0,0,1,Bachelors or Equivalent,"DC Metro Area (DC, VA, MD, DE)",NA,R&D Scientist,2024,NA,NA,NA,NA,Prefer not to say,NA,Industrial Biotech,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,NA,48500,1.5x,NA,Not Applicable/None,Have not been long enough to have an annual yearly raise,NA,NA,4% match,NA,NA,NA,36 - 40,NA,NA,NA,NA,48500,Bachelors ,"dc metro area (dc, va, md, de)","DC Metro Area (DC, VA, MD, DE)"
2024-05-15,United States Of America,NA,NA,NA,127000,0.03937007874015748,5000,18,Bachelors or Equivalent,"Pharma Central (NY, NJ, PA)",NA,Sr. Group Leader,2024,NA,NA,NA,NA,Thermo Fisher,NA,Contract Research Organization,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,Manage R&D biopharm testing program for big pharma company as well as a few smaller contracts. ~70 FTE in my organization.,127000,N/A (no overtime/salaried),5000,Not Applicable/None,2.68%,0,0,50% 401k match up to 6%,NA,0,NA,41 - 45,NA,NA,NA,NA,132000,Bachelors ,"pharma central (ny, nj, pa)","Pharma Central (NY, NJ, PA)"
2024-05-15,United States Of America,Research Associate,Research Associate, III,72000,0,0,4,Bachelors or Equivalent,West Coast (California & Pacific Northwest),NA,Research Associate III,2024,NA,NA,NA,NA,Prefer not to say,NA,Big Pharmaceuticals,50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,NA,72000,1.5x base,NA,Not Applicable/None,4.30%,NA,NA,6%,NA,NA,NA,36 - 40,NA,NA,NA,NA,72000,Bachelors ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-15,Germany,Scientist,Scientist,Research ,76000,0,0,3,PhD or Equivalent,Germany,NA,Research Scientist,2024,NA,NA,NA,NA,Prefer not to say,NA,Academia/Research/Institution,50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,NA,76000,N/A (no overtime/salaried),NA,Not Applicable/None,"Raises are not annual, but stacked. You get a raise after one year, the next after additional two, the next after additional three years etc.",NA,NA,70%  of my current salary,"Free Healthcare, Out of pocket expenses: 30$ for three days in the hospital, Parental vacations, 6 weeks fully paid sickness leave, After 6 weeks 70% salary, 2 weeks of child sickness leave.",NA,"Great company, great boss, great colleagues…a little bit dusty when it comes to digital infrastructure",36 - 40,NA,NA,NA,NA,76000,PhD ,germany,Germany
2024-05-16,United States Of America,Scientist,Scientist,Sr  ,150000,0,0,5,PhD or Equivalent,West Coast (California & Pacific Northwest),NA,Sr. Scientist,2024,NA,NA,NA,NA,Prefer not to say,NA,Industrial Biotech,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Start-up,NA,150000,N/A (no overtime/salaried),NA,30000,Have not been long enough to have an annual yearly raise,0,NA,None,NA,NA,NA,36 - 40,NA,NA,NA,NA,150000,PhD ,west coast (california & pacific northwest),West Coast (California & Pacific Northwest)
2024-05-16,United Kingdom,Scientist,Senior Scientist, ,51265,0.07802594362625573,4000,10,Masters or Equivalent,United Kingdom and Ireland,NA,Senior Scientist,2024,NA,NA,NA,NA,Prefer not to say,NA,Biotech Equipment,50-200,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Start-up,Assay Dev Senior Scientist,51265,N/A (no overtime/salaried),4000,Not Applicable/None,2200,0,0,"Salary sacrifice, company match up to 7%",Private healthcare insurance,0,NA,41 - 45,NA,NA,NA,NA,55265,Masters ,united kingdom and ireland,United Kingdom and Ireland
2024-05-16,United Kingdom,Director,Director,Study ,34000,0,0,7,"Bachelors or Equivalent, Masters or Equivalent",United Kingdom and Ireland,NA,Study Director,2024,NA,NA,NA,NA,Prefer not to say,NA,Agriculture,1-50,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Private,Study director leading ecotoxicology studies for use in regulating the agrochemical industry,34000,N/A (no overtime/salaried),NA,Not Applicable/None,4,NA,NA,5% pension contribution,NA,NA,Overworked and severely underpaid for the legal responsibility and exposure to concentrated pesticides,41 - 45,Very glad to have somewhere to post this,NA,NA,NA,34000, Masters ,united kingdom and ireland,United Kingdom and Ireland
2024-05-16,United States Of America,Research Associate,Research Associate, I,85000,0,0,14,Masters or Equivalent,"New England (MA, CT, RI, NH, VT, ME)",NA,Research Associate I,2024,NA,NA,NA,NA,Yale University,NA,Academia/Research/Institution,5000+,NA,NA,NA,NA,NA,NA,NA,NA,RLATg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Academia/College/Universities,"Research Associate/ Lab Manager - manage lab, lead research, perform research, write protocols, grants, budget, inventory, LIMS. Everything from cell culture to rodent colony management and regulatory/EHS paperwork.",85000,N/A (no overtime/salaried),NA,Not Applicable/None,5%,0,0,10% match if you put 5% into retirement,8.5% of salary pretax a year deducted for health/dental/eye. Everything is free with a handful of deductible costs that are very low.,0,Great Company - pay is a little low for how much they recoup in parking and healthcare costs. But you basically get it all back into a retirement account.,36 - 40,NA,NA,NA,NA,85000,Masters ,"new england (ma, ct, ri, nh, vt, me)","New England (MA, CT, RI, NH, VT, ME)"
2024-05-16,United Kingdom,Scientist,Scientist,Application ,46000,0.08695652173913043,4000,6,Masters or Equivalent,United Kingdom and Ireland,NA,Application Scientist,2024,NA,NA,NA,NA,Thermo Fisher,NA,Biotech Equipment,5000+,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,Bioreactor specialist / commercial scientist,46000,N/A (no overtime/salaried),4000,Not Applicable/None,Have not been long enough to have an annual yearly raise,0,0,4.5% match,Free healthcare,0,Decent,30 - 35,NA,NA,NA,NA,50000,Masters ,united kingdom and ireland,United Kingdom and Ireland
2024-05-16,United States Of America,NA,NA,NA,103500,0,0,17,Bachelors or Equivalent,"DC Metro Area (DC, VA, MD, DE)",NA,Senior Quality Control Analyst,2024,NA,NA,NA,NA,Prefer not to say,NA,Industrial Biotech,200-1000,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Public,Senior Analyst - high level testing and support of junior analysts for gene therapies.,103500,1.5x base,NA,5000,3.50%,0,"RSU and Options granted, worth $15000 over 4 years",5.75% salary match,Premium family health with 1500 deductible. Cigna.,0,NA,36 - 40,NA,NA,NA,NA,103500,Bachelors ,"dc metro area (dc, va, md, de)","DC Metro Area (DC, VA, MD, DE)"
